idSphot,pays,region,departement,departementLat,departementLng,ville,villeLat,villeLng,nomSecours,nomSphot,sphotLat,sphotLng,typeSphot
FR-XXX-0001,France,,,,,73001,,,,FRK2773001D073100,45.54404305319,5.81231054197,LAC
FR-XXX-0001,France,,,,,73001,,,,FRK2773001D073105,45.54279573909,5.81246528192,LAC
FR-XXX-0001,France,,,,,73008,,,,FRK2773008D073025,45.69136670440,5.89158375010,LAC
FR-XXX-0001,France,,,,,73008,,,,FRK2773008D073026,45.70729699935,5.88916284612,LAC
FR-XXX-0001,France,,,,,73008,,,,FRK2773008D073035,45.68914153505,5.89472028387,LAC
FR-XXX-0001,France,,,,,73040,,,,FRK2773040D073235,45.31118800543,6.97823051711,LAC
FR-XXX-0001,France,,,,,73051,,,,FRK2773051D073050,45.65577658887,5.86540073959,LAC
FR-XXX-0001,France,,,,,73051,,,,FRK2773051D073055,45.65579465618,5.86114858858,LAC
FR-XXX-0001,France,,,,,73055,,,,FRK2773055D073245,45.44112362548,6.65200351288,LAC
FR-XXX-0001,France,,,,,73059,,,,FRK2773059D073020,45.72067260213,5.88093395452,LAC
FR-XXX-0001,France,,,,,73064,,,,FRK2773064D073205,45.55490419369,5.98029244517,LAC
FR-XXX-0001,France,,,,,73085,,,,FRK2773085D073010,45.80008969175,5.84489698703,LAC
FR-XXX-0001,France,,,,,73091,,,,FRK2773091D073005,45.79317488219,5.82099426246,LAC
FR-XXX-0001,France,,,,,73129,,,,FRK2773129D073179,45.58623943763,6.24818091080,LAC
FR-XXX-0001,France,,,,,73130,,,,FRK2773130D073275,45.65299430926,6.37106420941,LAC
FR-XXX-0001,France,,,,,73131,,,,FRK2773131D073261,45.50701142074,6.54482212570,LAC
FR-XXX-0001,France,,,,,73145,,,,FRK2773145D073110,45.54122159064,5.80551267827,LAC
FR-XXX-0001,France,,,,,73145,,,,FRK2773145D073116,45.54171768399,5.80007541493,LAC
FR-XXX-0001,France,,,,,73145,,,,FRK2773145D073117,45.54188254258,5.79816037008,LAC
FR-XXX-0001,France,,,,,73145,,,,FRK2773145D073120,45.54256350893,5.77980718802,LAC
FR-XXX-0001,France,,,,,73145,,,,FRK2773145D073125,45.54304150959,5.77651009229,LAC
FR-XXX-0001,France,,,,,73146,,,,FRK2773146D073165,45.70829029362,6.11072802650,LAC
FR-XXX-0001,France,,,,,73150,,,,FRK2773150D073235,45.56372671220,6.69228075773,LAC
FR-XXX-0001,France,,,,,73151,,,,FRK2773151D073237,45.49470692081,5.98786143694,LAC
FR-XXX-0001,France,,,,,73180,,,,FRK2773180D073065,45.93384527866,5.83089880146,LAC
FR-XXX-0001,France,,,,,73184,,,,FRK2773184D073085,45.57202700614,5.79688517229,LAC
FR-XXX-0001,France,,,,,73184,,,,FRK2773184D073090,45.57334215691,5.80051819187,LAC
FR-XXX-0001,France,,,,,73191,,,,FRK2773191D073145,45.56473996978,5.79642776411,LAC
FR-XXX-0001,France,,,,,73191,,,,FRK2773191D073150,45.56782285955,5.79528760057,LAC
FR-XXX-0001,France,,,,,73219,,,,FRK2773219D073130,45.55695671250,5.79599675805,LAC
FR-XXX-0001,France,,,,,73219,,,,FRK2773219D073135,45.55463862699,5.79355848154,LAC
FR-XXX-0001,France,,,,,73219,,,,FRK2773219D073140,45.56190341399,5.79672081727,LAC
FR-XXX-0001,France,,,,,73220,,,,FRK2773220D073226,45.48180041488,6.28792259881,LAC
FR-XXX-0001,France,,,,,73241,,,,FRK2773241D073230,45.61430710803,6.30314784374,LAC
FR-XXX-0001,France,,,,,73245,,,,FRK2773245D073080,45.69474630578,5.82552773498,LAC
FR-XXX-0001,France,,,,,73270,,,,FRK2773270D073180,45.55691502760,6.16572064056,LAC
